Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
179,2.685420e+02,8.793749,1.784530e-02,0.042000
180,2.700360e+02,8.784399,1.786050e-02,-0.054000
181,2.715410e+02,8.786604,1.783380e-02,-0.012000
182,2.730370e+02,8.799919,1.786050e-02,-0.018000
183,2.745580e+02,8.790802,1.784910e-02,0.180000
184,2.760480e+02,8.806341,1.784910e-02,0.054000
185,2.775440e+02,8.815865,1.787580e-02,0.222000
186,2.790430e+02,8.832315,1.785290e-02,0.126000
187,2.805500e+02,8.818873,1.789870e-02,0.222000
188,2.820350e+02,8.802112,1.785290e-02,0.192000
189,2.835420e+02,8.809436,1.784910e-02,0.066000
190,2.850430e+02,8.824094,1.788340e-02,-0.054000
191,2.865420e+02,8.824265,1.784910e-02,0.138000
192,2.880400e+02,8.834249,1.786430e-02,0.000000
193,2.895450e+02,8.821466,1.786050e-02,0.204000
194,2.910340e+02,8.806675,1.784150e-02,0.066000
195,2.925430e+02,8.827289,1.788720e-02,0.222000
196,2.940420e+02,8.824104,1.784910e-02,0.150000
197,2.955370e+02,8.850115,1.786430e-02,0.000000
198,2.970470e+02,8.846497,1.787200e-02,0.096000
199,2.985500e+02,8.834855,1.784910e-02,0.078000
200,3.000360e+02,8.837009,1.787580e-02,-0.042000
201,3.015420e+02,8.837280,1.785290e-02,0.162000
202,3.030440e+02,8.845457,1.786050e-02,0.012000
203,3.045370e+02,8.852840,1.787580e-02,-0.054000
204,3.060390e+02,8.858792,1.785290e-02,0.084000
205,3.075420e+02,8.857039,1.787580e-02,-0.030000
206,3.090340e+02,8.857877,1.786050e-02,0.174000
207,3.105430e+02,8.860751,1.792160e-02,0.018000
208,3.120430e+02,8.864398,1.787580e-02,0.216000
209,3.135390e+02,8.864235,1.785290e-02,0.096000
210,3.150500e+02,8.846158,1.789870e-02,-0.030000
211,3.165480e+02,8.862281,1.786430e-02,0.174000
212,3.180340e+02,8.861851,1.786050e-02,0.030000
213,3.195480e+02,8.874496,1.787960e-02,-0.054000
214,3.210400e+02,8.866798,1.785290e-02,0.000000
215,3.225410e+02,8.877378,1.787580e-02,-0.018000
216,3.240420e+02,8.871815,1.786430e-02,-0.042000
217,3.255460e+02,8.881927,1.786050e-02,0.042000
218,3.270410e+02,8.877017,1.788340e-02,-0.054000
219,3.285340e+02,8.862771,1.785290e-02,0.000000
220,3.300400e+02,8.882461,1.791010e-02,0.222000
221,3.315490e+02,8.902716,1.787200e-02,0.192000
222,3.330500e+02,8.909557,1.786430e-02,0.054000
223,3.345530e+02,8.889642,1.788720e-02,0.072000
224,3.360510e+02,8.887988,1.785670e-02,-0.012000
225,3.375420e+02,8.886175,1.791010e-02,0.222000
226,3.390420e+02,8.888387,1.787200e-02,0.192000
227,3.405510e+02,8.890169,1.792920e-02,0.168000
228,3.420420e+02,8.906142,1.789490e-02,0.222000
229,3.435380e+02,8.923609,1.786430e-02,0.138000
230,3.450490e+02,8.921578,1.791780e-02,0.000000
231,3.465430e+02,8.919098,1.787580e-02,-0.054000
232,3.480400e+02,8.909112,1.786050e-02,0.078000
233,3.495500e+02,8.894579,1.789490e-02,-0.042000
234,3.510410e+02,8.901653,1.786050e-02,0.150000
235,3.525320e+02,8.894732,1.786820e-02,0.000000
236,3.540420e+02,8.888536,1.787580e-02,-0.054000
237,3.555400e+02,8.909005,1.786050e-02,0.084000
238,3.570430e+02,8.907970,1.790250e-02,0.234000
239,3.585370e+02,8.898370,1.786430e-02,0.162000
240,3.600470e+02,8.888242,1.792160e-02,0.216000
241,3.615350e+02,8.905341,1.787960e-02,0.216000
242,3.630440e+02,8.906595,1.793680e-02,0.084000
243,3.645430e+02,8.897411,1.790250e-02,0.234000
244,3.660330e+02,8.900574,1.786430e-02,0.174000
245,3.675500e+02,8.901125,1.792540e-02,0.204000
246,3.690410e+02,8.883314,1.787960e-02,0.216000
247,3.705350e+02,8.879097,1.785670e-02,0.096000
248,3.720500e+02,8.913047,1.790630e-02,0.030000
249,3.735340e+02,8.907763,1.786820e-02,-0.042000
250,3.750520e+02,8.886924,1.786050e-02,0.030000
