Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
480,1.200450e+02,10.850697,5.936930e-01,-14.796000
481,1.202920e+02,10.837988,5.936930e-01,-14.790000
482,1.205460e+02,10.830915,5.936320e-01,-14.784000
483,1.207910e+02,10.835898,5.936320e-01,-14.766000
484,1.210450e+02,10.841239,5.936930e-01,-14.766000
485,1.212910e+02,10.846312,5.937540e-01,-14.784000
486,1.215470e+02,10.848597,5.937540e-01,-14.754000
487,1.217870e+02,10.851305,5.941200e-01,-14.796000
488,1.220510e+02,10.852120,5.943030e-01,-14.802000
489,1.222890e+02,10.852247,5.944250e-01,-14.802000
490,1.225410e+02,10.859147,5.945470e-01,-14.808000
491,1.227960e+02,10.868144,5.941200e-01,-14.814000
492,1.230470e+02,10.876941,5.938760e-01,-14.808000
493,1.232960e+02,10.887118,5.936320e-01,-14.808000
494,1.235400e+02,10.891624,5.933880e-01,-14.808000
495,1.237840e+02,10.894763,5.934490e-01,-14.802000
496,1.240360e+02,10.897287,5.933880e-01,-14.796000
497,1.242900e+02,10.900131,5.933880e-01,-14.784000
498,1.245460e+02,10.907063,5.936930e-01,-14.778000
499,1.247910e+02,10.915498,5.944250e-01,-14.772000
500,1.250460e+02,10.924633,5.936320e-01,-14.772000
501,1.252820e+02,10.927080,5.933880e-01,-14.748000
502,1.255400e+02,10.927750,5.931430e-01,-14.742000
503,1.257950e+02,10.923027,5.933880e-01,-14.796000
504,1.260400e+02,10.921483,5.932040e-01,-14.802000
505,1.263010e+02,10.918521,5.930820e-01,-14.808000
506,1.265430e+02,10.920362,5.931430e-01,-14.790000
507,1.267960e+02,10.924577,5.935710e-01,-14.796000
508,1.270400e+02,10.926711,5.935710e-01,-14.796000
509,1.272940e+02,10.928830,5.935100e-01,-14.790000
510,1.275400e+02,10.930057,5.936930e-01,-14.784000
511,1.277980e+02,10.932438,5.938760e-01,-14.772000
512,1.280420e+02,10.937196,5.940590e-01,-14.766000
513,1.282980e+02,10.939800,5.949750e-01,-14.742000
514,1.285410e+02,10.937092,5.940590e-01,-14.748000
515,1.288030e+02,10.934317,5.939980e-01,-14.760000
516,1.290410e+02,10.930835,5.944250e-01,-14.766000
517,1.293030e+02,10.935233,5.939370e-01,-14.700000
518,1.295420e+02,10.936813,5.942420e-01,-14.772000
519,1.297850e+02,10.941119,5.941810e-01,-14.772000
520,1.300420e+02,10.946776,5.940590e-01,-14.688000
521,1.302840e+02,10.941964,5.939370e-01,-14.778000
522,1.305370e+02,10.940907,5.938760e-01,-14.778000
523,1.307970e+02,10.945299,5.937540e-01,-14.778000
524,1.310400e+02,10.956396,5.936930e-01,-14.778000
525,1.312990e+02,10.956812,5.936930e-01,-14.718000
526,1.315480e+02,10.955454,5.936320e-01,-14.772000
527,1.317910e+02,10.955066,5.933270e-01,-14.736000
528,1.320480e+02,10.960016,5.938760e-01,-14.748000
529,1.322910e+02,10.962320,5.936930e-01,-14.760000
530,1.325540e+02,10.966446,5.928990e-01,-14.754000
531,1.327980e+02,10.970679,5.930210e-01,-14.748000
532,1.330400e+02,10.977400,5.935100e-01,-14.784000
533,1.332980e+02,10.981965,5.935710e-01,-14.784000
534,1.335400e+02,10.984538,5.935710e-01,-14.790000
535,1.338030e+02,10.986299,5.935710e-01,-14.790000
536,1.340410e+02,10.985338,5.935100e-01,-14.796000
537,1.342980e+02,10.979259,5.933270e-01,-14.796000
538,1.345410e+02,10.975765,5.932040e-01,-14.796000
539,1.347900e+02,10.974119,5.930820e-01,-14.796000
540,1.350360e+02,10.981395,5.928990e-01,-14.790000
541,1.352830e+02,10.986617,5.935100e-01,-14.790000
542,1.355380e+02,10.986091,5.925330e-01,-14.784000
543,1.358020e+02,10.982303,5.924110e-01,-14.784000
544,1.360470e+02,10.982748,5.924110e-01,-14.772000
545,1.362910e+02,10.985327,5.924110e-01,-14.772000
546,1.365500e+02,10.987738,5.924720e-01,-14.748000
547,1.367910e+02,10.988681,5.925330e-01,-14.778000
548,1.370470e+02,10.993086,5.928990e-01,-14.778000
549,1.372890e+02,11.000007,5.927770e-01,-14.790000
550,1.375470e+02,11.005070,5.926550e-01,-14.790000
551,1.377830e+02,11.000213,5.925940e-01,-14.796000
552,1.380390e+02,10.995924,5.924720e-01,-14.790000
553,1.382970e+02,10.997634,5.924110e-01,-14.790000
554,1.385420e+02,10.999555,5.923500e-01,-14.790000
555,1.387970e+02,10.997914,5.924110e-01,-14.784000
556,1.390410e+02,10.996433,5.932660e-01,-14.730000
557,1.392980e+02,10.997331,5.924110e-01,-14.736000
558,1.395410e+02,10.999372,5.925330e-01,-14.760000
559,1.397840e+02,11.004561,5.925330e-01,-14.748000
560,1.400410e+02,11.006227,5.932660e-01,-14.748000
561,1.402970e+02,11.007377,5.925940e-01,-14.730000
562,1.405470e+02,11.011854,5.926550e-01,-14.760000
563,1.407840e+02,11.016871,5.930210e-01,-14.766000
564,1.410400e+02,11.023071,5.930210e-01,-14.772000
565,1.412970e+02,11.025786,5.929600e-01,-14.778000
566,1.415430e+02,11.030686,5.929600e-01,-14.784000
567,1.417960e+02,11.030158,5.926550e-01,-14.784000
568,1.420360e+02,11.031259,5.925940e-01,-14.784000
569,1.422880e+02,11.027534,5.925330e-01,-14.778000
570,1.425460e+02,11.021775,5.931430e-01,-14.742000
571,1.427900e+02,11.020441,5.924720e-01,-14.766000
572,1.430470e+02,11.021817,5.924110e-01,-14.760000
573,1.432880e+02,11.023735,5.922890e-01,-14.754000
574,1.435490e+02,11.030273,5.922890e-01,-14.742000
575,1.437870e+02,11.028908,5.928990e-01,-14.742000
576,1.440440e+02,11.027729,5.921670e-01,-14.730000
577,1.442880e+02,11.025430,5.927770e-01,-14.760000
578,1.445470e+02,11.022227,5.925940e-01,-14.766000
579,1.447910e+02,11.023190,5.926550e-01,-14.688000
580,1.450470e+02,11.022275,5.925940e-01,-14.772000
581,1.452940e+02,11.024296,5.925940e-01,-14.706000
582,1.455460e+02,11.023243,5.926550e-01,-14.772000
583,1.457890e+02,11.024263,5.927160e-01,-14.766000
584,1.460460e+02,11.027636,5.927770e-01,-14.760000
585,1.462900e+02,11.026963,5.936320e-01,-14.694000
586,1.465450e+02,11.031350,5.928380e-01,-14.754000
587,1.467910e+02,11.035434,5.925940e-01,-14.712000
588,1.470460e+02,11.037098,5.925330e-01,-14.748000
589,1.472900e+02,11.040905,5.924720e-01,-14.736000
590,1.475470e+02,11.045358,5.932040e-01,-14.736000
591,1.477880e+02,11.045345,5.931430e-01,-14.742000
592,1.480410e+02,11.046708,5.925330e-01,-14.748000
593,1.483000e+02,11.047970,5.929600e-01,-14.754000
594,1.485400e+02,11.046000,5.928990e-01,-14.760000
595,1.487960e+02,11.037801,5.928380e-01,-14.760000
596,1.490460e+02,11.033170,5.926550e-01,-14.760000
597,1.492900e+02,11.030538,5.925940e-01,-14.766000
598,1.495450e+02,11.030532,5.925940e-01,-14.766000
599,1.497820e+02,11.031750,5.925940e-01,-14.766000
600,1.500380e+02,11.035667,5.925330e-01,-14.760000
601,1.502870e+02,11.039197,5.924720e-01,-14.760000
602,1.505390e+02,11.039910,5.924110e-01,-14.754000
603,1.507950e+02,11.038564,5.923500e-01,-14.754000
604,1.510400e+02,11.033868,5.923500e-01,-14.730000
605,1.512890e+02,11.035083,5.930210e-01,-14.736000
606,1.515410e+02,11.040648,5.929600e-01,-14.742000
607,1.517960e+02,11.043257,5.923500e-01,-14.748000
608,1.520470e+02,11.049648,5.928990e-01,-14.754000
609,1.522900e+02,11.063925,5.927770e-01,-14.754000
610,1.525450e+02,11.061565,5.926550e-01,-14.760000
611,1.527900e+02,11.057662,5.925940e-01,-14.766000
612,1.530460e+02,11.058702,5.925330e-01,-14.766000
613,1.532880e+02,11.063137,5.924720e-01,-14.766000
614,1.535460e+02,11.064945,5.924720e-01,-14.766000
615,1.537900e+02,11.073506,5.924110e-01,-14.754000
616,1.540450e+02,11.086290,5.924720e-01,-14.754000
617,1.542860e+02,11.102914,5.925330e-01,-14.748000
618,1.545440e+02,11.103652,5.925940e-01,-14.742000
619,1.547900e+02,11.100392,5.926550e-01,-14.718000
620,1.550510e+02,11.103706,5.933880e-01,-14.724000
621,1.552890e+02,11.105589,5.927770e-01,-14.718000
622,1.555380e+02,11.102236,5.935100e-01,-14.730000
623,1.557900e+02,11.097298,5.935100e-01,-14.736000
624,1.560470e+02,11.096607,5.932040e-01,-14.742000
625,1.562900e+02,11.095254,5.934490e-01,-14.742000
626,1.565450e+02,11.095259,5.934490e-01,-14.748000
627,1.567900e+02,11.095331,5.933880e-01,-14.754000
628,1.570450e+02,11.091917,5.932040e-01,-14.754000
629,1.572880e+02,11.095654,5.929600e-01,-14.760000
630,1.575440e+02,11.092395,5.928380e-01,-14.754000
631,1.577890e+02,11.090549,5.927160e-01,-14.754000
632,1.580440e+02,11.094163,5.926550e-01,-14.748000
633,1.582890e+02,11.094633,5.926550e-01,-14.742000
634,1.585480e+02,11.093447,5.928380e-01,-14.688000
635,1.587900e+02,11.094862,5.926550e-01,-14.718000
636,1.590380e+02,11.102526,5.925940e-01,-14.718000
637,1.592910e+02,11.107388,5.931430e-01,-14.736000
638,1.595370e+02,11.107262,5.929600e-01,-14.712000
639,1.597930e+02,11.107585,5.928380e-01,-14.754000
640,1.600450e+02,11.103212,5.928380e-01,-14.754000
641,1.602880e+02,11.101694,5.928380e-01,-14.754000
642,1.605380e+02,11.095580,5.927160e-01,-14.760000
643,1.607900e+02,11.090539,5.927160e-01,-14.760000
644,1.610380e+02,11.091624,5.927770e-01,-14.760000
645,1.612880e+02,11.091144,5.925940e-01,-14.724000
646,1.615390e+02,11.088923,5.925330e-01,-14.754000
647,1.617950e+02,11.084917,5.924720e-01,-14.748000
648,1.620400e+02,11.077986,5.924720e-01,-14.742000
649,1.622950e+02,11.073548,5.924720e-01,-14.712000
650,1.625400e+02,11.071778,5.924720e-01,-14.718000
651,1.627970e+02,11.068389,5.932040e-01,-14.724000
652,1.630400e+02,11.071676,5.932040e-01,-14.730000
653,1.632820e+02,11.079395,5.931430e-01,-14.742000
654,1.635370e+02,11.083707,5.930210e-01,-14.748000
655,1.637950e+02,11.092289,5.929600e-01,-14.754000
656,1.640380e+02,11.097080,5.927770e-01,-14.754000
657,1.642980e+02,11.102388,5.927770e-01,-14.754000
658,1.645370e+02,11.102671,5.927160e-01,-14.754000
659,1.647810e+02,11.104264,5.926550e-01,-14.754000
660,1.650310e+02,11.104411,5.925940e-01,-14.754000
661,1.652820e+02,11.106404,5.925940e-01,-14.754000
662,1.655300e+02,11.110347,5.924720e-01,-14.754000
663,1.657790e+02,11.109897,5.924110e-01,-14.748000
664,1.660330e+02,11.111588,5.924110e-01,-14.712000
665,1.662900e+02,11.114526,5.923500e-01,-14.736000
666,1.665460e+02,11.112139,5.929600e-01,-14.730000
667,1.667870e+02,11.111670,5.928990e-01,-14.736000
668,1.670360e+02,11.111544,5.923500e-01,-14.712000
669,1.672810e+02,11.111472,5.928380e-01,-14.748000
670,1.675430e+02,11.109318,5.928380e-01,-14.748000
671,1.677870e+02,11.109522,5.928380e-01,-14.748000
672,1.680370e+02,11.107925,5.927160e-01,-14.754000
673,1.682860e+02,11.105586,5.927160e-01,-14.754000
674,1.685400e+02,11.107351,5.926550e-01,-14.754000
675,1.687870e+02,11.103140,5.926550e-01,-14.748000
676,1.690370e+02,11.104440,5.926550e-01,-14.742000
677,1.692800e+02,11.108140,5.926550e-01,-14.736000
678,1.695390e+02,11.112162,5.926550e-01,-14.724000
679,1.697900e+02,11.116357,5.925330e-01,-14.694000
680,1.700420e+02,11.118507,5.925330e-01,-14.718000
681,1.702890e+02,11.120831,5.925330e-01,-14.712000
682,1.705460e+02,11.128543,5.927160e-01,-14.700000
683,1.707900e+02,11.135665,5.933880e-01,-14.718000
684,1.710430e+02,11.137969,5.933880e-01,-14.730000
685,1.712840e+02,11.142902,5.935100e-01,-14.730000
686,1.715380e+02,11.145271,5.935100e-01,-14.736000
687,1.717930e+02,11.144404,5.935100e-01,-14.736000
688,1.720400e+02,11.148064,5.933880e-01,-14.736000
689,1.722930e+02,11.157373,5.933880e-01,-14.736000
690,1.725400e+02,11.163382,5.933270e-01,-14.730000
691,1.727930e+02,11.160671,5.933880e-01,-14.730000
692,1.730390e+02,11.155995,5.933880e-01,-14.724000
693,1.732850e+02,11.152891,5.934490e-01,-14.712000
694,1.735390e+02,11.146754,5.944250e-01,-14.706000
695,1.737940e+02,11.143511,5.937540e-01,-14.694000
696,1.740400e+02,11.140050,5.946080e-01,-14.688000
697,1.742930e+02,11.136352,5.946080e-01,-14.676000
698,1.745500e+02,11.133393,5.942420e-01,-14.724000
699,1.747900e+02,11.128289,5.943640e-01,-14.706000
700,1.750300e+02,11.121694,5.943030e-01,-14.658000
701,1.752890e+02,11.118543,5.942420e-01,-14.718000
702,1.755370e+02,11.120153,5.941810e-01,-14.718000
703,1.757880e+02,11.119018,5.941200e-01,-14.718000
704,1.760310e+02,11.120342,5.940590e-01,-14.712000
705,1.762850e+02,11.114578,5.940590e-01,-14.712000
706,1.765390e+02,11.113888,5.939370e-01,-14.706000
707,1.767960e+02,11.118010,5.939370e-01,-14.706000
708,1.770400e+02,11.122607,5.938760e-01,-14.652000
709,1.773000e+02,11.122067,5.947300e-01,-14.628000
710,1.775390e+02,11.122358,5.939980e-01,-14.664000
711,1.777840e+02,11.125354,5.938760e-01,-14.676000
712,1.780380e+02,11.129780,5.945470e-01,-14.688000
713,1.782880e+02,11.130881,5.944860e-01,-14.694000
714,1.785370e+02,11.131358,5.943640e-01,-14.700000
715,1.787840e+02,11.131062,5.942420e-01,-14.652000
716,1.790400e+02,11.134919,5.941810e-01,-14.712000
717,1.792870e+02,11.141466,5.940590e-01,-14.718000
718,1.795450e+02,11.142663,5.939980e-01,-14.730000
719,1.797880e+02,11.143414,5.939370e-01,-14.730000
720,1.800380e+02,11.146235,5.939370e-01,-14.730000
721,1.802870e+02,11.144815,5.939370e-01,-14.730000
722,1.805390e+02,11.136922,5.939370e-01,-14.718000
723,1.807960e+02,11.131858,5.940590e-01,-14.658000
724,1.810360e+02,11.130555,5.943030e-01,-14.700000
725,1.812870e+02,11.134960,5.945470e-01,-14.682000
726,1.815370e+02,11.136440,5.947300e-01,-14.670000
727,1.817890e+02,11.139629,5.955240e-01,-14.670000
728,1.820440e+02,11.142745,5.955240e-01,-14.676000
729,1.822950e+02,11.139576,5.954020e-01,-14.682000
730,1.825390e+02,11.134124,5.951580e-01,-14.640000
731,1.827860e+02,11.129060,5.950360e-01,-14.694000
732,1.830400e+02,11.131598,5.949130e-01,-14.694000
733,1.832870e+02,11.127442,5.947910e-01,-14.700000
734,1.835370e+02,11.121132,5.947300e-01,-14.700000
735,1.837870e+02,11.124422,5.946080e-01,-14.706000
736,1.840440e+02,11.127892,5.944250e-01,-14.706000
737,1.842860e+02,11.125876,5.943030e-01,-14.706000
738,1.845390e+02,11.123541,5.942420e-01,-14.646000
739,1.847880e+02,11.126713,5.941200e-01,-14.700000
740,1.850470e+02,11.137628,5.941200e-01,-14.694000
741,1.852860e+02,11.138884,5.940590e-01,-14.670000
742,1.855380e+02,11.135634,5.947300e-01,-14.682000
743,1.857910e+02,11.140120,5.946690e-01,-14.688000
744,1.860440e+02,11.154541,5.946080e-01,-14.700000
745,1.862940e+02,11.160561,5.944860e-01,-14.706000
746,1.865440e+02,11.159572,5.944250e-01,-14.718000
747,1.867890e+02,11.155565,5.943640e-01,-14.718000
748,1.870440e+02,11.152713,5.943030e-01,-14.724000
749,1.872870e+02,11.155322,5.942420e-01,-14.724000
750,1.875370e+02,11.158788,5.941200e-01,-14.730000
751,1.877880e+02,11.159976,5.947910e-01,-14.652000
752,1.880390e+02,11.154599,5.940590e-01,-14.718000
753,1.882860e+02,11.149988,5.940590e-01,-14.712000
754,1.885370e+02,11.149445,5.939980e-01,-14.706000
755,1.887940e+02,11.148753,5.939980e-01,-14.700000
756,1.890390e+02,11.146264,5.947300e-01,-14.694000
757,1.892850e+02,11.146096,5.947910e-01,-14.682000
758,1.895390e+02,11.149737,5.947300e-01,-14.688000
759,1.897940e+02,11.158130,5.946080e-01,-14.694000
760,1.900390e+02,11.161946,5.943640e-01,-14.700000
761,1.902930e+02,11.159572,5.941200e-01,-14.712000
762,1.905400e+02,11.156183,5.938760e-01,-14.712000
763,1.907960e+02,11.151171,5.941200e-01,-14.712000
764,1.910370e+02,11.152311,5.941200e-01,-14.640000
