Point,Time (s),Temperature (K),Amplitude (V),Phase (Degrees)
246,6.154000e+01,26.162071,5.515170e-01,-10.698000
247,6.179100e+01,26.116858,5.515170e-01,-10.692000
248,6.204400e+01,26.049778,5.516400e-01,-10.680000
249,6.230000e+01,26.005053,5.517010e-01,-10.704000
250,6.254100e+01,25.960600,5.524330e-01,-10.674000
251,6.278800e+01,25.915064,5.518840e-01,-10.650000
252,6.303700e+01,25.848513,5.519450e-01,-10.650000
253,6.329100e+01,25.806499,5.521280e-01,-10.704000
254,6.354500e+01,25.764349,5.520060e-01,-10.644000
255,6.378400e+01,25.723827,5.520060e-01,-10.716000
256,6.404200e+01,25.663599,5.518230e-01,-10.728000
257,6.429600e+01,25.625135,5.517620e-01,-10.734000
258,6.454100e+01,25.588297,5.518230e-01,-10.734000
259,6.480100e+01,25.552547,5.519450e-01,-10.734000
260,6.503500e+01,25.499994,5.520670e-01,-10.734000
261,6.529200e+01,25.466190,5.521890e-01,-10.728000
262,6.554600e+01,25.434214,5.521890e-01,-10.722000
263,6.579700e+01,25.403116,5.521890e-01,-10.716000
264,6.604200e+01,25.359491,5.523110e-01,-10.722000
265,6.629000e+01,25.332670,5.529210e-01,-10.734000
266,6.653900e+01,25.305798,5.524330e-01,-10.740000
267,6.679200e+01,25.280945,5.524940e-01,-10.752000
268,6.703400e+01,25.247465,5.528600e-01,-10.764000
269,6.729200e+01,25.226221,5.528600e-01,-10.770000
270,6.754200e+01,25.207623,5.528600e-01,-10.782000
271,6.779600e+01,25.190512,5.528600e-01,-10.782000
272,6.804200e+01,25.166779,5.527990e-01,-10.788000
273,6.829500e+01,25.154270,5.526770e-01,-10.794000
274,6.854100e+01,25.143610,5.527380e-01,-10.716000
275,6.879300e+01,25.128664,5.527380e-01,-10.776000
276,6.903500e+01,25.120918,5.527380e-01,-10.770000
277,6.928800e+01,25.115139,5.527990e-01,-10.728000
278,6.953700e+01,25.111231,5.529210e-01,-10.752000
279,6.979100e+01,25.107405,5.537150e-01,-10.746000
280,7.003600e+01,25.106913,5.537760e-01,-10.752000
281,7.028800e+01,25.109459,5.532880e-01,-10.734000
282,7.053500e+01,25.113289,5.534100e-01,-10.764000
283,7.079000e+01,25.121468,5.535320e-01,-10.770000
284,7.103700e+01,25.128126,5.537150e-01,-10.782000
285,7.128900e+01,25.136141,5.538980e-01,-10.788000
286,7.155300e+01,25.145203,5.539590e-01,-10.794000
287,7.179000e+01,25.162590,5.540200e-01,-10.800000
288,7.204600e+01,25.175968,5.540810e-01,-10.806000
289,7.228900e+01,25.189674,5.540810e-01,-10.806000
290,7.254000e+01,25.203333,5.540810e-01,-10.806000
291,7.278700e+01,25.226646,5.540200e-01,-10.800000
292,7.304500e+01,25.241985,5.548130e-01,-10.764000
293,7.328400e+01,25.257063,5.541420e-01,-10.794000
294,7.354500e+01,25.273085,5.543860e-01,-10.782000
295,7.378800e+01,25.296522,5.545690e-01,-10.782000
296,7.403900e+01,25.311018,5.551800e-01,-10.806000
297,7.428400e+01,25.325853,5.545080e-01,-10.824000
298,7.454100e+01,25.340826,5.544470e-01,-10.782000
299,7.479200e+01,25.361540,5.545690e-01,-10.848000
300,7.504000e+01,25.375006,5.543860e-01,-10.854000
301,7.528900e+01,25.387714,5.542640e-01,-10.860000
302,7.554700e+01,25.405575,5.545080e-01,-10.818000
303,7.578900e+01,25.416256,5.538370e-01,-10.872000
304,7.604100e+01,25.424698,5.537760e-01,-10.800000
305,7.628700e+01,25.432734,5.536540e-01,-10.872000
306,7.653700e+01,25.440140,5.536540e-01,-10.866000
307,7.678300e+01,25.450657,5.537150e-01,-10.854000
308,7.704000e+01,25.457413,5.537760e-01,-10.842000
309,7.728400e+01,25.462324,5.538370e-01,-10.842000
310,7.754000e+01,25.467787,5.537760e-01,-10.842000
311,7.778900e+01,25.468901,5.537760e-01,-10.860000
312,7.804200e+01,25.468630,5.541420e-01,-10.872000
313,7.829500e+01,25.466948,5.537150e-01,-10.896000
314,7.854000e+01,25.462349,5.538980e-01,-10.890000
315,7.878800e+01,25.457800,5.537150e-01,-10.902000
316,7.904000e+01,25.451574,5.535930e-01,-10.908000
317,7.929200e+01,25.443701,5.535320e-01,-10.914000
318,7.954000e+01,25.427597,5.534710e-01,-10.914000
319,7.978400e+01,25.413910,5.533490e-01,-10.914000
320,8.003200e+01,25.398149,5.533490e-01,-10.908000
321,8.028900e+01,25.380535,5.533490e-01,-10.914000
322,8.053400e+01,25.350838,5.534710e-01,-10.908000
323,8.078400e+01,25.328918,5.535930e-01,-10.908000
324,8.104100e+01,25.306816,5.544470e-01,-10.890000
325,8.129200e+01,25.282417,5.538370e-01,-10.896000
326,8.153800e+01,25.242228,5.545080e-01,-10.914000
327,8.179100e+01,25.214342,5.544470e-01,-10.926000
328,8.203900e+01,25.185383,5.544470e-01,-10.932000
329,8.230600e+01,25.138760,5.543250e-01,-10.944000
330,8.253900e+01,25.106218,5.543250e-01,-10.950000
331,8.280500e+01,25.072056,5.543860e-01,-10.872000
332,8.304200e+01,25.036818,5.544470e-01,-10.956000
333,8.329900e+01,24.982311,5.544470e-01,-10.962000
334,8.354200e+01,24.943949,5.542640e-01,-10.896000
335,8.379500e+01,24.905361,5.541420e-01,-10.962000
336,8.403800e+01,24.865391,5.540200e-01,-10.956000
337,8.428800e+01,24.803442,5.538980e-01,-10.956000
338,8.453900e+01,24.761551,5.539590e-01,-10.950000
339,8.479000e+01,24.718773,5.540200e-01,-10.950000
340,8.505600e+01,24.674929,5.540810e-01,-10.944000
341,8.529100e+01,24.608335,5.547520e-01,-10.962000
342,8.554100e+01,24.562933,5.542640e-01,-10.974000
343,8.580100e+01,24.517590,5.543250e-01,-10.938000
344,8.603500e+01,24.471985,5.544470e-01,-10.992000
345,8.629000e+01,24.404465,5.546910e-01,-10.992000
346,8.653400e+01,24.358507,5.546300e-01,-10.992000
347,8.679000e+01,24.312485,5.545690e-01,-10.998000
348,8.703700e+01,24.266106,5.546300e-01,-10.998000
349,8.728900e+01,24.197989,5.546910e-01,-11.004000
350,8.755200e+01,24.153601,5.547520e-01,-10.998000
351,8.778900e+01,24.109226,5.548740e-01,-10.998000
352,8.805900e+01,24.042807,5.557900e-01,-10.950000
353,8.829000e+01,23.999308,5.552410e-01,-10.962000
354,8.854100e+01,23.956654,5.559730e-01,-10.974000
355,8.880200e+01,23.913778,5.559730e-01,-10.986000
356,8.904400e+01,23.871960,5.560340e-01,-10.992000
357,8.929800e+01,23.810312,5.555460e-01,-10.980000
358,8.954200e+01,23.770647,5.560340e-01,-11.022000
359,8.980500e+01,23.732666,5.560340e-01,-11.040000
360,9.004400e+01,23.679565,5.559730e-01,-11.046000
361,9.030200e+01,23.644701,5.560950e-01,-11.052000
362,9.053500e+01,23.610781,5.569500e-01,-11.052000
363,9.078600e+01,23.578096,5.576820e-01,-11.058000
364,9.104000e+01,23.531988,5.580480e-01,-11.058000
365,9.130200e+01,23.502966,5.584750e-01,-11.064000
366,9.154600e+01,23.475737,5.593910e-01,-11.034000
367,9.179600e+01,23.451479,5.590250e-01,-11.058000
368,9.203900e+01,23.417439,5.594520e-01,-11.058000
369,9.230200e+01,23.396370,5.597570e-01,-11.058000
370,9.253400e+01,23.377365,5.598790e-01,-11.052000
371,9.278500e+01,23.361315,5.600620e-01,-11.052000
372,9.304000e+01,23.340971,5.609170e-01,-11.070000
373,9.328300e+01,23.329054,5.614050e-01,-11.040000
374,9.353300e+01,23.319532,5.614050e-01,-11.082000
375,9.378900e+01,23.312981,5.619540e-01,-11.094000
376,9.405200e+01,23.304510,5.621990e-01,-11.100000
377,9.428900e+01,23.300745,5.623820e-01,-11.106000
378,9.453900e+01,23.298512,5.624430e-01,-11.112000
379,9.479500e+01,23.298113,5.625650e-01,-11.034000
380,9.503700e+01,23.299759,5.626260e-01,-11.112000
381,9.528900e+01,23.302900,5.627480e-01,-11.052000
382,9.553800e+01,23.307911,5.628090e-01,-11.106000
383,9.579200e+01,23.313004,5.628090e-01,-11.106000
384,9.604000e+01,23.322126,5.635410e-01,-11.076000
385,9.628400e+01,23.329472,5.627480e-01,-11.094000
386,9.653600e+01,23.337482,5.628090e-01,-11.088000
387,9.679200e+01,23.346556,5.634190e-01,-11.106000
388,9.704200e+01,23.361336,5.633580e-01,-11.112000
389,9.729000e+01,23.372252,5.628090e-01,-11.124000
390,9.753900e+01,23.383930,5.631140e-01,-11.130000
391,9.779000e+01,23.404200,5.631140e-01,-11.058000
392,9.803500e+01,23.418266,5.630530e-01,-11.148000
393,9.828900e+01,23.431564,5.628700e-01,-11.154000
394,9.854100e+01,23.445488,5.628090e-01,-11.082000
395,9.879000e+01,23.465851,5.627480e-01,-11.166000
396,9.904100e+01,23.478792,5.628090e-01,-11.166000
397,9.928900e+01,23.491821,5.627480e-01,-11.166000
398,9.954200e+01,23.503881,5.634800e-01,-11.124000
399,9.978300e+01,23.521540,5.626260e-01,-11.160000
400,1.000400e+02,23.533270,5.632970e-01,-11.142000
401,1.002920e+02,23.544634,5.625650e-01,-11.154000
402,1.005360e+02,23.555342,5.629920e-01,-11.160000
403,1.007900e+02,23.567333,5.628700e-01,-11.172000
404,1.010400e+02,23.573774,5.628700e-01,-11.178000
405,1.012890e+02,23.578796,5.625040e-01,-11.190000
406,1.015470e+02,23.583239,5.620770e-01,-11.196000
407,1.017950e+02,23.587408,5.618320e-01,-11.202000
408,1.020410e+02,23.588356,5.614050e-01,-11.196000
409,1.022960e+02,23.588394,5.610390e-01,-11.202000
410,1.025430e+02,23.586992,5.607340e-01,-11.208000
411,1.027970e+02,23.581909,5.605510e-01,-11.142000
412,1.030350e+02,23.575953,5.603070e-01,-11.208000
413,1.032840e+02,23.568907,5.601230e-01,-11.208000
414,1.035420e+02,23.560387,5.600620e-01,-11.208000
415,1.037860e+02,23.542652,5.601230e-01,-11.202000
416,1.040400e+02,23.528730,5.603070e-01,-11.196000
417,1.042970e+02,23.512136,5.609780e-01,-11.202000
418,1.045470e+02,23.484041,5.609170e-01,-11.208000
419,1.048000e+02,23.464079,5.606120e-01,-11.226000
420,1.050410e+02,23.442757,5.607340e-01,-11.220000
421,1.052960e+02,23.420698,5.607340e-01,-11.226000
422,1.055430e+02,23.384306,5.606730e-01,-11.232000
423,1.057970e+02,23.358690,5.607340e-01,-11.148000
424,1.060410e+02,23.331730,5.606730e-01,-11.238000
425,1.062960e+02,23.303326,5.604290e-01,-11.238000
426,1.065410e+02,23.259581,5.606120e-01,-11.238000
427,1.067960e+02,23.228949,5.604900e-01,-11.238000
428,1.070340e+02,23.196918,5.603680e-01,-11.238000
429,1.072920e+02,23.163523,5.611610e-01,-11.202000
430,1.075530e+02,23.112490,5.613440e-01,-11.172000
431,1.077830e+02,23.078283,5.608560e-01,-11.220000
432,1.080400e+02,23.041990,5.618930e-01,-11.226000
433,1.083040e+02,23.004196,5.621990e-01,-11.232000
434,1.085380e+02,22.944925,5.623820e-01,-11.244000
435,1.088020e+02,22.904228,5.625650e-01,-11.256000
436,1.090410e+02,22.861448,5.628090e-01,-11.178000
437,1.092980e+02,22.817057,5.629920e-01,-11.268000
438,1.095390e+02,22.749327,5.629920e-01,-11.274000
439,1.097890e+02,22.703104,5.631140e-01,-11.280000
440,1.100460e+02,22.657175,5.632360e-01,-11.286000
441,1.102940e+02,22.610151,5.627480e-01,-11.220000
442,1.105440e+02,22.538601,5.621380e-01,-11.292000
443,1.107930e+02,22.490973,5.615880e-01,-11.244000
444,1.110390e+02,22.443653,5.612220e-01,-11.292000
445,1.112920e+02,22.396690,5.618320e-01,-11.268000
446,1.115460e+02,22.327530,5.609780e-01,-11.286000
447,1.117900e+02,22.282049,5.624430e-01,-11.286000
448,1.120380e+02,22.237108,5.625040e-01,-11.274000
449,1.122910e+02,22.172018,5.634800e-01,-11.304000
450,1.125400e+02,22.129990,5.635410e-01,-11.256000
451,1.128040e+02,22.089203,5.642740e-01,-11.238000
452,1.130410e+02,22.048868,5.642130e-01,-11.328000
453,1.133020e+02,21.990923,5.643350e-01,-11.334000
454,1.135400e+02,21.953625,5.643960e-01,-11.340000
455,1.137910e+02,21.916922,5.646400e-01,-11.346000
456,1.140550e+02,21.882212,5.653720e-01,-11.280000
457,1.142890e+02,21.834009,5.647620e-01,-11.352000
458,1.145530e+02,21.804470,5.647620e-01,-11.304000
459,1.147910e+02,21.775787,5.656170e-01,-11.316000
460,1.150500e+02,21.749144,5.649450e-01,-11.352000
461,1.152870e+02,21.713266,5.650670e-01,-11.346000
462,1.155530e+02,21.691120,5.660440e-01,-11.358000
463,1.157900e+02,21.670649,5.662270e-01,-11.358000
464,1.160540e+02,21.651272,5.662880e-01,-11.370000
465,1.162900e+02,21.625788,5.664100e-01,-11.376000
466,1.165530e+02,21.612207,5.653720e-01,-11.394000
467,1.167890e+02,21.600828,5.648840e-01,-11.412000
468,1.170450e+02,21.591183,5.647010e-01,-11.424000
469,1.172900e+02,21.579760,5.640910e-01,-11.430000
470,1.175470e+02,21.574080,5.634800e-01,-11.436000
471,1.177950e+02,21.570513,5.628090e-01,-11.442000
472,1.180440e+02,21.569002,5.622600e-01,-11.448000
473,1.182980e+02,21.572023,5.618320e-01,-11.400000
474,1.185400e+02,21.577169,5.615880e-01,-11.406000
475,1.187890e+02,21.583231,5.614050e-01,-11.442000
476,1.190420e+02,21.594437,5.620770e-01,-11.430000
477,1.192880e+02,21.602777,5.613440e-01,-11.430000
478,1.195470e+02,21.612110,5.612220e-01,-11.454000
479,1.197900e+02,21.622496,5.617100e-01,-11.460000
